year,state,state_po,county,office,district,stage,special,candidate,party,writein,candidatevotes
2018,Florida,FL,Gadsden,US Senator,statewide,gen,False,,,True,1.0
2018,Florida,FL,Gilchrist,US Senator,statewide,gen,False,Bill Nelson,democrat,False,1633.0
2018,Florida,FL,Gilchrist,US Senator,statewide,gen,False,Rick Scott,republican,False,5703.0
2018,Florida,FL,Gilchrist,US Senator,statewide,gen,False,,,True,0.0
2018,Florida,FL,Glades,US Senator,statewide,gen,False,Bill Nelson,democrat,False,1156.0
2018,Florida,FL,Glades,US Senator,statewide,gen,False,Rick Scott,republican,False,2666.0
2018,Florida,FL,Glades,US Senator,statewide,gen,False,,,True,1.0
2018,Florida,FL,Gulf,US Senator,statewide,gen,False,Bill Nelson,democrat,False,1580.0
2018,Florida,FL,Gulf,US Senator,statewide,gen,False,Rick Scott,republican,False,4321.0
2018,Florida,FL,Gulf,US Senator,statewide,gen,False,,,True,0.0
2018,Florida,FL,Hamilton,US Senator,statewide,gen,False,Bill Nelson,democrat,False,1671.0
2018,Florida,FL,Hamilton,US Senator,statewide,gen,False,Rick Scott,republican,False,2856.0
2018,Florida,FL,Hamilton,US Senator,statewide,gen,False,,,True,0.0
2018,Florida,FL,Hardee,US Senator,statewide,gen,False,Bill Nelson,democrat,False,1916.0
2018,Florida,FL,Hardee,US Senator,statewide,gen,False,Rick Scott,republican,False,4455.0
2018,Florida,FL,Hardee,US Senator,statewide,gen,False,,,True,0.0
2018,Florida,FL,Hendry,US Senator,statewide,gen,False,Bill Nelson,democrat,False,3542.0
2018,Florida,FL,Hendry,US Senator,statewide,gen,False,Rick Scott,republican,False,5304.0
2018,Florida,FL,Hendry,US Senator,statewide,gen,False,,,True,0.0
2018,Florida,FL,Hernando,US Senator,statewide,gen,False,Bill Nelson,democrat,False,30798.0
2018,Florida,FL,Hernando,US Senator,statewide,gen,False,Rick Scott,republican,False,49501.0
2018,Florida,FL,Hernando,US Senator,statewide,gen,False,,,True,14.0
2018,Florida,FL,Highlands,US Senator,statewide,gen,False,Bill Nelson,democrat,False,13398.0
2018,Florida,FL,Highlands,US Senator,statewide,gen,False,Rick Scott,republican,False,26282.0
2018,Florida,FL,Highlands,US Senator,statewide,gen,False,,,True,6.0
2018,Florida,FL,Hillsborough,US Senator,statewide,gen,False,Bill Nelson,democrat,False,281661.0
2018,Florida,FL,Hillsborough,US Senator,statewide,gen,False,Rick Scott,republican,False,239641.0
2018,Florida,FL,Hillsborough,US Senator,statewide,gen,False,,,True,72.0
2018,Florida,FL,Holmes,US Senator,statewide,gen,False,Bill Nelson,democrat,False,856.0
2018,Florida,FL,Holmes,US Senator,statewide,gen,False,Rick Scott,republican,False,5919.0
2018,Florida,FL,Holmes,US Senator,statewide,gen,False,,,True,0.0
2018,Florida,FL,Indian River,US Senator,statewide,gen,False,Bill Nelson,democrat,False,29195.0
2018,Florida,FL,Indian River,US Senator,statewide,gen,False,Rick Scott,republican,False,44798.0
2018,Florida,FL,Indian River,US Senator,statewide,gen,False,,,True,11.0
2018,Florida,FL,Jackson,US Senator,statewide,gen,False,Bill Nelson,democrat,False,5182.0
2018,Florida,FL,Jackson,US Senator,statewide,gen,False,Rick Scott,republican,False,10791.0
2018,Florida,FL,Jackson,US Senator,statewide,gen,False,,,True,1.0
2018,Florida,FL,Jefferson,US Senator,statewide,gen,False,Bill Nelson,democrat,False,3626.0
2018,Florida,FL,Jefferson,US Senator,statewide,gen,False,Rick Scott,republican,False,3699.0
2018,Florida,FL,Jefferson,US Senator,statewide,gen,False,,,True,2.0
2018,Florida,FL,Lafayette,US Senator,statewide,gen,False,Bill Nelson,democrat,False,623.0
2018,Florida,FL,Lafayette,US Senator,statewide,gen,False,Rick Scott,republican,False,2195.0
2018,Florida,FL,Lafayette,US Senator,statewide,gen,False,,,True,0.0
2018,Florida,FL,Lake,US Senator,statewide,gen,False,Bill Nelson,democrat,False,61402.0
2018,Florida,FL,Lake,US Senator,statewide,gen,False,Rick Scott,republican,False,93537.0
2018,Florida,FL,Lake,US Senator,statewide,gen,False,,,True,15.0
2018,Florida,FL,Lee,US Senator,statewide,gen,False,Bill Nelson,democrat,False,114857.0
2018,Florida,FL,Lee,US Senator,statewide,gen,False,Rick Scott,republican,False,174316.0
2018,Florida,FL,Lee,US Senator,statewide,gen,False,,,True,41.0
2018,Florida,FL,Leon,US Senator,statewide,gen,False,Bill Nelson,democrat,False,91097.0
2018,Florida,FL,Leon,US Senator,statewide,gen,False,Rick Scott,republican,False,48767.0
2018,Florida,FL,Leon,US Senator,statewide,gen,False,,,True,34.0
2018,Florida,FL,Levy,US Senator,statewide,gen,False,Bill Nelson,democrat,False,5319.0
2018,Florida,FL,Levy,US Senator,statewide,gen,False,Rick Scott,republican,False,11658.0
2018,Florida,FL,Levy,US Senator,statewide,gen,False,,,True,3.0
2018,Florida,FL,Liberty,US Senator,statewide,gen,False,Bill Nelson,democrat,False,632.0
2018,Florida,FL,Liberty,US Senator,statewide,gen,False,Rick Scott,republican,False,2076.0
2018,Florida,FL,Liberty,US Senator,statewide,gen,False,,,True,0.0
2018,Florida,FL,Madison,US Senator,statewide,gen,False,Bill Nelson,democrat,False,3425.0
2018,Florida,FL,Madison,US Senator,statewide,gen,False,Rick Scott,republican,False,4184.0
2018,Florida,FL,Madison,US Senator,statewide,gen,False,,,True,0.0
2018,Florida,FL,Manatee,US Senator,statewide,gen,False,Bill Nelson,democrat,False,68877.0
2018,Florida,FL,Manatee,US Senator,statewide,gen,False,Rick Scott,republican,False,94390.0
2018,Florida,FL,Manatee,US Senator,statewide,gen,False,,,True,28.0
2018,Florida,FL,Marion,US Senator,statewide,gen,False,Bill Nelson,democrat,False,59025.0
2018,Florida,FL,Marion,US Senator,statewide,gen,False,Rick Scott,republican,False,95592.0
2018,Florida,FL,Marion,US Senator,statewide,gen,False,,,True,44.0
2018,Florida,FL,Martin,US Senator,statewide,gen,False,Bill Nelson,democrat,False,30691.0
2018,Florida,FL,Martin,US Senator,statewide,gen,False,Rick Scott,republican,False,46733.0
2018,Florida,FL,Martin,US Senator,statewide,gen,False,,,True,12.0
2018,Florida,FL,Miami-Dade,US Senator,statewide,gen,False,Bill Nelson,democrat,False,485496.0
2018,Florida,FL,Miami-Dade,US Senator,statewide,gen,False,Rick Scott,republican,False,316020.0
2018,Florida,FL,Miami-Dade,US Senator,statewide,gen,False,,,True,31.0
2018,Florida,FL,Monroe,US Senator,statewide,gen,False,Bill Nelson,democrat,False,18051.0
2018,Florida,FL,Monroe,US Senator,statewide,gen,False,Rick Scott,republican,False,18035.0
2018,Florida,FL,Monroe,US Senator,statewide,gen,False,,,True,4.0
2018,Florida,FL,Nassau,US Senator,statewide,gen,False,Bill Nelson,democrat,False,11703.0
2018,Florida,FL,Nassau,US Senator,statewide,gen,False,Rick Scott,republican,False,31795.0
2018,Florida,FL,Nassau,US Senator,statewide,gen,False,,,True,3.0
2018,Florida,FL,Okaloosa,US Senator,statewide,gen,False,Bill Nelson,democrat,False,22902.0
2018,Florida,FL,Okaloosa,US Senator,statewide,gen,False,Rick Scott,republican,False,60924.0
2018,Florida,FL,Okaloosa,US Senator,statewide,gen,False,,,True,19.0
2018,Florida,FL,Okeechobee,US Senator,statewide,gen,False,Bill Nelson,democrat,False,3496.0
2018,Florida,FL,Okeechobee,US Senator,statewide,gen,False,Rick Scott,republican,False,7727.0
2018,Florida,FL,Okeechobee,US Senator,statewide,gen,False,,,True,1.0
2018,Florida,FL,Orange,US Senator,statewide,gen,False,Bill Nelson,democrat,False,294308.0
2018,Florida,FL,Orange,US Senator,statewide,gen,False,Rick Scott,republican,False,180763.0
2018,Florida,FL,Orange,US Senator,statewide,gen,False,,,True,70.0
2018,Florida,FL,Osceola,US Senator,statewide,gen,False,Bill Nelson,democrat,False,67123.0
2018,Florida,FL,Osceola,US Senator,statewide,gen,False,Rick Scott,republican,False,47898.0
2018,Florida,FL,Osceola,US Senator,statewide,gen,False,,,True,8.0
2018,Florida,FL,Palm Beach,US Senator,statewide,gen,False,Bill Nelson,democrat,False,344008.0
2018,Florida,FL,Palm Beach,US Senator,statewide,gen,False,Rick Scott,republican,False,244850.0
2018,Florida,FL,Palm Beach,US Senator,statewide,gen,False,,,True,36.0
2018,Florida,FL,Pasco,US Senator,statewide,gen,False,Bill Nelson,democrat,False,89447.0
2018,Florida,FL,Pasco,US Senator,statewide,gen,False,Rick Scott,republican,False,121212.0
2018,Florida,FL,Pasco,US Senator,statewide,gen,False,,,True,51.0
2018,Florida,FL,Pinellas,US Senator,statewide,gen,False,Bill Nelson,democrat,False,228712.0
2018,Florida,FL,Pinellas,US Senator,statewide,gen,False,Rick Scott,republican,False,205935.0
2018,Florida,FL,Pinellas,US Senator,statewide,gen,False,,,True,127.0
2018,Florida,FL,Polk,US Senator,statewide,gen,False,Bill Nelson,democrat,False,105748.0
2018,Florida,FL,Polk,US Senator,statewide,gen,False,Rick Scott,republican,False,138751.0
2018,Florida,FL,Polk,US Senator,statewide,gen,False,,,True,45.0
2018,Florida,FL,Putnam,US Senator,statewide,gen,False,Bill Nelson,democrat,False,9344.0
2018,Florida,FL,Putnam,US Senator,statewide,gen,False,Rick Scott,republican,False,18689.0
2018,Florida,FL,Putnam,US Senator,statewide,gen,False,,,True,5.0
2018,Florida,FL,Santa Rosa,US Senator,statewide,gen,False,Bill Nelson,democrat,False,19047.0
2018,Florida,FL,Santa Rosa,US Senator,statewide,gen,False,Rick Scott,republican,False,56374.0
2018,Florida,FL,Santa Rosa,US Senator,statewide,gen,False,,,True,10.0
2018,Florida,FL,Sarasota,US Senator,statewide,gen,False,Bill Nelson,democrat,False,96973.0
2018,Florida,FL,Sarasota,US Senator,statewide,gen,False,Rick Scott,republican,False,113585.0
2018,Florida,FL,Sarasota,US Senator,statewide,gen,False,,,True,35.0
2018,Florida,FL,Seminole,US Senator,statewide,gen,False,Bill Nelson,democrat,False,101504.0
2018,Florida,FL,Seminole,US Senator,statewide,gen,False,Rick Scott,republican,False,97457.0
2018,Florida,FL,Seminole,US Senator,statewide,gen,False,,,True,31.0
2018,Florida,FL,St. Johns,US Senator,statewide,gen,False,Bill Nelson,democrat,False,45638.0
2018,Florida,FL,St. Johns,US Senator,statewide,gen,False,Rick Scott,republican,False,85031.0
2018,Florida,FL,St. Johns,US Senator,statewide,gen,False,,,True,12.0
2018,Florida,FL,St. Lucie,US Senator,statewide,gen,False,Bill Nelson,democrat,False,63978.0
2018,Florida,FL,St. Lucie,US Senator,statewide,gen,False,Rick Scott,republican,False,59612.0
2018,Florida,FL,St. Lucie,US Senator,statewide,gen,False,,,True,34.0
2018,Florida,FL,Sumter,US Senator,statewide,gen,False,Bill Nelson,democrat,False,21678.0
2018,Florida,FL,Sumter,US Senator,statewide,gen,False,Rick Scott,republican,False,52868.0
2018,Florida,FL,Sumter,US Senator,statewide,gen,False,,,True,3.0
2018,Florida,FL,Suwannee,US Senator,statewide,gen,False,Bill Nelson,democrat,False,4044.0
2018,Florida,FL,Suwannee,US Senator,statewide,gen,False,Rick Scott,republican,False,11842.0
2018,Florida,FL,Suwannee,US Senator,statewide,gen,False,,,True,2.0
2018,Florida,FL,Taylor,US Senator,statewide,gen,False,Bill Nelson,democrat,False,2263.0
2018,Florida,FL,Taylor,US Senator,statewide,gen,False,Rick Scott,republican,False,5638.0
2018,Florida,FL,Taylor,US Senator,statewide,gen,False,,,True,0.0
2018,Florida,FL,Union,US Senator,statewide,gen,False,Bill Nelson,democrat,False,1197.0
2018,Florida,FL,Union,US Senator,statewide,gen,False,Rick Scott,republican,False,3650.0
2018,Florida,FL,Union,US Senator,statewide,gen,False,,,True,0.0
2018,Florida,FL,Volusia,US Senator,statewide,gen,False,Bill Nelson,democrat,False,102819.0
2018,Florida,FL,Volusia,US Senator,statewide,gen,False,Rick Scott,republican,False,125762.0
2018,Florida,FL,Volusia,US Senator,statewide,gen,False,,,True,0.0
2018,Florida,FL,Wakulla,US Senator,statewide,gen,False,Bill Nelson,democrat,False,4868.0
2018,Florida,FL,Wakulla,US Senator,statewide,gen,False,Rick Scott,republican,False,9322.0
2018,Florida,FL,Wakulla,US Senator,statewide,gen,False,,,True,0.0
2018,Florida,FL,Walton,US Senator,statewide,gen,False,Bill Nelson,democrat,False,7485.0
2018,Florida,FL,Walton,US Senator,statewide,gen,False,Rick Scott,republican,False,22776.0
2018,Florida,FL,Walton,US Senator,statewide,gen,False,,,True,4.0
2018,Florida,FL,Washington,US Senator,statewide,gen,False,Bill Nelson,democrat,False,1959.0
2018,Florida,FL,Washington,US Senator,statewide,gen,False,Rick Scott,republican,False,7101.0
2018,Florida,FL,Washington,US Senator,statewide,gen,False,,,True,0.0
2018,Hawaii,HI,Hawaii,US Senator,statewide,gen,False,Mazie K. Hirono,democrat,False,43348.0
2018,Hawaii,HI,Hawaii,US Senator,statewide,gen,False,Ron Curtis,republican,False,15031.0
2018,Hawaii,HI,Honolulu,US Senator,statewide,gen,False,Mazie K. Hirono,democrat,False,176705.0
2018,Hawaii,HI,Honolulu,US Senator,statewide,gen,False,Ron Curtis,republican,False,79503.0
2018,Hawaii,HI,Kauai,US Senator,statewide,gen,False,Mazie K. Hirono,democrat,False,18510.0
2018,Hawaii,HI,Kauai,US Senator,statewide,gen,False,Ron Curtis,republican,False,6120.0
2018,Hawaii,HI,Maui,US Senator,statewide,gen,False,Mazie K. Hirono,democrat,False,37753.0
2018,Hawaii,HI,Maui,US Senator,statewide,gen,False,Ron Curtis,republican,False,11381.0
2018,Indiana,IN,Adams,US Senator,statewide,gen,False,Joe Donnelly,democrat,False,3146.0
2018,Indiana,IN,Adams,US Senator,statewide,gen,False,Lucy M. Brenton,libertarian,False,489.0
2018,Indiana,IN,Adams,US Senator,statewide,gen,False,Mike Braun,republican,False,7511.0
2018,Indiana,IN,Adams,US Senator,statewide,gen,False,,,True,0.0
2018,Indiana,IN,Allen,US Senator,statewide,gen,False,Joe Donnelly,democrat,False,55903.0
2018,Indiana,IN,Allen,US Senator,statewide,gen,False,Lucy M. Brenton,libertarian,False,4080.0
2018,Indiana,IN,Allen,US Senator,statewide,gen,False,Mike Braun,republican,False,65927.0
2018,Indiana,IN,Allen,US Senator,statewide,gen,False,,,True,7.0
2018,Indiana,IN,Bartholomew,US Senator,statewide,gen,False,Joe Donnelly,democrat,False,10071.0
2018,Indiana,IN,Bartholomew,US Senator,statewide,gen,False,Lucy M. Brenton,libertarian,False,1223.0
2018,Indiana,IN,Bartholomew,US Senator,statewide,gen,False,Mike Braun,republican,False,15222.0
2018,Indiana,IN,Bartholomew,US Senator,statewide,gen,False,,,True,4.0
2018,Indiana,IN,Benton,US Senator,statewide,gen,False,Joe Donnelly,democrat,False,847.0
2018,Indiana,IN,Benton,US Senator,statewide,gen,False,Lucy M. Brenton,libertarian,False,191.0
2018,Indiana,IN,Benton,US Senator,statewide,gen,False,Mike Braun,republican,False,1926.0
2018,Indiana,IN,Benton,US Senator,statewide,gen,False,,,True,0.0
2018,Indiana,IN,Blackford,US Senator,statewide,gen,False,Joe Donnelly,democrat,False,1275.0
2018,Indiana,IN,Blackford,US Senator,statewide,gen,False,Lucy M. Brenton,libertarian,False,300.0
2018,Indiana,IN,Blackford,US Senator,statewide,gen,False,Mike Braun,republican,False,2303.0
2018,Indiana,IN,Blackford,US Senator,statewide,gen,False,,,True,0.0
2018,Indiana,IN,Boone,US Senator,statewide,gen,False,Joe Donnelly,democrat,False,10981.0
2018,Indiana,IN,Boone,US Senator,statewide,gen,False,Lucy M. Brenton,libertarian,False,1019.0
2018,Indiana,IN,Boone,US Senator,statewide,gen,False,Mike Braun,republican,False,15540.0
2018,Indiana,IN,Boone,US Senator,statewide,gen,False,,,True,0.0
2018,Indiana,IN,Brown,US Senator,statewide,gen,False,Joe Donnelly,democrat,False,2768.0
2018,Indiana,IN,Brown,US Senator,statewide,gen,False,Lucy M. Brenton,libertarian,False,318.0
2018,Indiana,IN,Brown,US Senator,statewide,gen,False,Mike Braun,republican,False,4103.0
2018,Indiana,IN,Brown,US Senator,statewide,gen,False,,,True,0.0
2018,Indiana,IN,Carroll,US Senator,statewide,gen,False,Joe Donnelly,democrat,False,2071.0
2018,Indiana,IN,Carroll,US Senator,statewide,gen,False,Lucy M. Brenton,libertarian,False,325.0
2018,Indiana,IN,Carroll,US Senator,statewide,gen,False,Mike Braun,republican,False,4518.0
2018,Indiana,IN,Carroll,US Senator,statewide,gen,False,,,True,0.0
2018,Indiana,IN,Cass,US Senator,statewide,gen,False,Joe Donnelly,democrat,False,4061.0
2018,Indiana,IN,Cass,US Senator,statewide,gen,False,Lucy M. Brenton,libertarian,False,772.0
2018,Indiana,IN,Cass,US Senator,statewide,gen,False,Mike Braun,republican,False,6617.0
2018,Indiana,IN,Cass,US Senator,statewide,gen,False,,,True,0.0
2018,Indiana,IN,Clark,US Senator,statewide,gen,False,Joe Donnelly,democrat,False,18551.0
2018,Indiana,IN,Clark,US Senator,statewide,gen,False,Lucy M. Brenton,libertarian,False,1967.0
2018,Indiana,IN,Clark,US Senator,statewide,gen,False,Mike Braun,republican,False,22766.0
2018,Indiana,IN,Clark,US Senator,statewide,gen,False,,,True,0.0
2018,Indiana,IN,Clay,US Senator,statewide,gen,False,Joe Donnelly,democrat,False,2601.0
2018,Indiana,IN,Clay,US Senator,statewide,gen,False,Lucy M. Brenton,libertarian,False,469.0
2018,Indiana,IN,Clay,US Senator,statewide,gen,False,Mike Braun,republican,False,6207.0
2018,Indiana,IN,Clay,US Senator,statewide,gen,False,,,True,0.0
2018,Indiana,IN,Clinton,US Senator,statewide,gen,False,Joe Donnelly,democrat,False,2755.0
2018,Indiana,IN,Clinton,US Senator,statewide,gen,False,Lucy M. Brenton,libertarian,False,485.0
2018,Indiana,IN,Clinton,US Senator,statewide,gen,False,Mike Braun,republican,False,5967.0
2018,Indiana,IN,Clinton,US Senator,statewide,gen,False,,,True,0.0
2018,Indiana,IN,Crawford,US Senator,statewide,gen,False,Joe Donnelly,democrat,False,1504.0
2018,Indiana,IN,Crawford,US Senator,statewide,gen,False,Lucy M. Brenton,libertarian,False,207.0
2018,Indiana,IN,Crawford,US Senator,statewide,gen,False,Mike Braun,republican,False,2252.0
2018,Indiana,IN,Crawford,US Senator,statewide,gen,False,,,True,0.0
2018,Indiana,IN,Daviess,US Senator,statewide,gen,False,Joe Donnelly,democrat,False,1901.0
2018,Indiana,IN,Daviess,US Senator,statewide,gen,False,Lucy M. Brenton,libertarian,False,283.0
2018,Indiana,IN,Daviess,US Senator,statewide,gen,False,Mike Braun,republican,False,6555.0
2018,Indiana,IN,Daviess,US Senator,statewide,gen,False,,,True,0.0
2018,Indiana,IN,Dearborn,US Senator,statewide,gen,False,Joe Donnelly,democrat,False,4481.0
2018,Indiana,IN,Dearborn,US Senator,statewide,gen,False,Lucy M. Brenton,libertarian,False,487.0
2018,Indiana,IN,Dearborn,US Senator,statewide,gen,False,Mike Braun,republican,False,13287.0
2018,Indiana,IN,Dearborn,US Senator,statewide,gen,False,,,True,1.0
2018,Indiana,IN,Decatur,US Senator,statewide,gen,False,Joe Donnelly,democrat,False,2287.0
2018,Indiana,IN,Decatur,US Senator,statewide,gen,False,Lucy M. Brenton,libertarian,False,473.0
2018,Indiana,IN,Decatur,US Senator,statewide,gen,False,Mike Braun,republican,False,6246.0
